source,output,grade,source_grade,side,split,method,score,inner_method,inner_score,x,y,width,height
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778529233_6899.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\9\back_img_1778529233_6899.jpg,9,9,back,val,fallback,0.000000,,,95,432,758,1061
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778529238_6903.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\9\back_img_1778529238_6903.jpg,9,9,back,test,edges_ratio,0.612139,,,67,366,756,1058
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778529259_6919.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778529259_6919.jpg,9,9,back,train,edges_ratio,0.568952,,,92,420,785,1099
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778529271_6927.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778529271_6927.jpg,9,9,back,train,edges_ratio,0.589811,,,69,473,796,1114
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778529279_6931.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778529279_6931.jpg,9,9,back,train,edges_ratio,0.435423,,,121,482,684,957
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778529294_6939.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778529294_6939.jpg,9,9,back,train,edges_ratio,0.541804,,,147,393,771,1079
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778529296_6941.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778529296_6941.jpg,9,9,back,train,edges_ratio,0.534517,,,87,407,760,1064
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778529314_6951.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778529314_6951.jpg,9,9,back,train,saturation_ratio,0.562859,,,91,406,778,1089
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778517078_0.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778517078_0.jpg,9,9,front,train,edges_ratio,0.544898,,,73,432,762,1067
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778518114_0.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778518114_0.jpg,9,9,front,train,edges_ratio,0.544898,,,73,432,762,1067
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778518258_0.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\9\front_img_1778518258_0.jpg,9,9,front,val,edges_ratio,0.544898,,,73,432,762,1067
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778518349_0.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\9\front_img_1778518349_0.jpg,9,9,front,val,edges_ratio,0.544898,,,73,432,762,1067
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778518427_2.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778518427_2.jpg,9,9,front,train,fallback,0.000000,,,95,434,760,1064
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778518432_18.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778518432_18.jpg,9,9,front,train,saturation_ratio,0.558164,,,74,410,774,1084
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778520915_0.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778520915_0.jpg,9,9,front,train,edges_ratio,0.544898,,,73,432,762,1067
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524405_6.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524405_6.jpg,9,9,front,train,edges_ratio,0.547156,,,148,439,778,1089
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524406_12.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524406_12.jpg,9,9,front,train,saturation_ratio,0.558164,,,74,410,774,1084
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524408_16.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524408_16.jpg,9,9,front,train,saturation_ratio,0.555463,,,84,419,772,1081
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524408_22.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\9\front_img_1778524408_22.jpg,9,9,front,test,fallback,0.000000,,,94,432,756,1058
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524409_26.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\9\front_img_1778524409_26.jpg,9,9,front,val,fallback,0.000000,,,95,434,760,1064
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524410_30.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\9\front_img_1778524410_30.jpg,9,9,front,val,edges_ratio,0.576927,,,91,427,788,1103
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524410_32.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524410_32.jpg,9,9,front,train,fallback,0.000000,,,93,434,746,1044
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524411_34.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524411_34.jpg,9,9,front,train,edges_ratio,0.590065,,,74,371,742,1039
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524412_38.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524412_38.jpg,9,9,front,train,edges_ratio,0.592516,,,107,442,800,1120
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524412_42.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524412_42.jpg,9,9,front,train,edges_ratio,0.596258,,,70,366,746,1044
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524413_46.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\9\front_img_1778524413_46.jpg,9,9,front,test,edges_ratio,0.593632,,,68,365,744,1042
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524414_52.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524414_52.jpg,9,9,front,train,edges_ratio,0.596372,,,67,370,746,1044
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524426_130.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524426_130.jpg,9,9,front,train,edges_ratio,0.422516,,,137,459,676,946
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524426_132.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524426_132.jpg,9,9,front,train,edges_ratio,0.568774,,,58,390,784,1098
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524427_134.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524427_134.jpg,9,9,front,train,edges_ratio,0.536764,,,89,439,759,1063
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524430_148.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524430_148.jpg,9,9,front,train,saturation_ratio,0.466249,,,115,451,709,992
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524432_158.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524432_158.jpg,9,9,front,train,edges_ratio,0.559963,,,107,421,784,1098
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524433_170.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524433_170.jpg,9,9,front,train,edges_ratio,0.616240,,,43,407,814,1140
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524438_194.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524438_194.jpg,9,9,front,train,saturation_ratio,0.551439,,,89,397,771,1079
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524440_206.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524440_206.jpg,9,9,front,train,saturation_ratio,0.618570,,,69,368,760,1064
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524452_264.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524452_264.jpg,9,9,front,train,edges_ratio,0.584967,,,101,443,797,1116
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524457_286.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524457_286.jpg,9,9,front,train,edges_ratio,0.601697,,,66,370,749,1049
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524457_290.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524457_290.jpg,9,9,front,train,edges_ratio,0.592375,,,53,371,746,1044
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524458_294.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524458_294.jpg,9,9,front,train,edges_ratio,0.590213,,,59,376,744,1042
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524458_296.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524458_296.jpg,9,9,front,train,edges_ratio,0.593169,,,60,375,746,1044
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524460_304.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\9\front_img_1778524460_304.jpg,9,9,front,test,edges_ratio,0.607304,,,70,362,753,1054
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524462_310.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\9\front_img_1778524462_310.jpg,9,9,front,val,edges_ratio,0.591487,,,73,372,743,1040
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524464_322.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524464_322.jpg,9,9,front,train,edges_ratio,0.523908,,,95,416,751,1052
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524465_324.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524465_324.jpg,9,9,front,train,edges_ratio,0.512051,,,114,437,744,1041
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524467_332.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\9\front_img_1778524467_332.jpg,9,9,front,test,saturation_ratio,0.566905,,,72,412,780,1092
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524468_338.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524468_338.jpg,9,9,front,train,edges_ratio,0.600633,,,67,362,752,1053
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524469_342.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524469_342.jpg,9,9,front,train,fallback,0.000000,,,93,434,746,1044
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524472_352.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524472_352.jpg,9,9,front,train,edges_ratio,0.511064,,,106,439,741,1038
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524472_354.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524472_354.jpg,9,9,front,train,edges_ratio,0.592614,,,71,370,747,1046
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524474_360.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524474_360.jpg,9,9,front,train,edges_ratio,0.492006,,,60,436,734,1027
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524475_364.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524475_364.jpg,9,9,front,train,saturation_ratio,0.561071,,,80,412,776,1086
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524475_368.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524475_368.jpg,9,9,front,train,fallback,0.000000,,,93,434,746,1044
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524476_372.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524476_372.jpg,9,9,front,train,edges_ratio,0.595653,,,64,366,743,1040
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524477_378.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524477_378.jpg,9,9,front,train,saturation_ratio,0.601130,,,72,368,749,1049
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524479_384.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\9\front_img_1778524479_384.jpg,9,9,front,test,edges_ratio,0.601697,,,66,364,749,1049
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524479_388.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524479_388.jpg,9,9,front,train,edges_ratio,0.601584,,,68,362,749,1049
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524479_390.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\9\front_img_1778524479_390.jpg,9,9,front,val,saturation_ratio,0.594299,,,72,388,801,1121
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524481_398.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524481_398.jpg,9,9,front,train,edges_ratio,0.601048,,,67,371,749,1048
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524482_410.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524482_410.jpg,9,9,front,train,saturation_ratio,0.549881,,,94,416,770,1078
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524483_414.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\9\front_img_1778524483_414.jpg,9,9,front,test,saturation_ratio,0.560678,,,95,416,778,1089
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524488_438.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524488_438.jpg,9,9,front,train,edges_ratio,0.609249,,,69,363,754,1056
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524489_444.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524489_444.jpg,9,9,front,train,edges_ratio,0.519949,,,102,436,751,1052
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524490_448.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\9\front_img_1778524490_448.jpg,9,9,front,test,edges_ratio,0.611799,,,70,360,756,1058
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524492_460.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524492_460.jpg,9,9,front,train,edges_ratio,0.566136,,,55,431,784,1098
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524493_468.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524493_468.jpg,9,9,front,train,edges_ratio,0.596258,,,70,358,746,1044
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524494_470.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524494_470.jpg,9,9,front,train,edges_ratio,0.476859,,,79,482,718,1005
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524494_476.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524494_476.jpg,9,9,front,train,edges_ratio,0.602219,,,71,436,804,1126
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524495_478.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524495_478.jpg,9,9,front,train,saturation_ratio,0.471096,,,111,471,711,995
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524496_482.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524496_482.jpg,9,9,front,train,saturation_ratio,0.543662,,,86,421,764,1069
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524497_488.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524497_488.jpg,9,9,front,train,edges_ratio,0.448360,,,90,413,696,974
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524497_492.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524497_492.jpg,9,9,front,train,edges_ratio,0.609353,,,85,421,810,1134
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524498_496.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524498_496.jpg,9,9,front,train,saturation_ratio,0.568277,,,78,429,781,1093
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524498_498.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524498_498.jpg,9,9,front,train,saturation_ratio,0.516347,,,115,476,746,1044
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524501_510.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524501_510.jpg,9,9,front,train,saturation_ratio,0.561623,,,79,420,776,1087
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524504_522.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524504_522.jpg,9,9,front,train,fallback,0.000000,,,94,432,756,1058
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524506_528.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524506_528.jpg,9,9,front,train,edges_ratio,0.603941,,,63,361,754,1056
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524506_530.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524506_530.jpg,9,9,front,train,fallback,0.000000,,,94,432,755,1057
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524506_532.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524506_532.jpg,9,9,front,train,fallback,0.000000,,,94,432,755,1057
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524508_542.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\9\front_img_1778524508_542.jpg,9,9,front,val,saturation_ratio,0.480042,,,90,464,716,1002
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524509_546.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524509_546.jpg,9,9,front,train,edges_ratio,0.600544,,,114,410,806,1129
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524511_556.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524511_556.jpg,9,9,front,train,edges_ratio,0.596258,,,66,366,746,1044
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524513_566.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\9\front_img_1778524513_566.jpg,9,9,front,val,edges_ratio,0.562261,,,108,421,780,1092
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524514_570.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524514_570.jpg,9,9,front,train,saturation_ratio,0.527061,,,98,429,756,1059
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524514_572.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\9\front_img_1778524514_572.jpg,9,9,front,test,fallback,0.000000,,,95,432,756,1058
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524515_576.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524515_576.jpg,9,9,front,train,saturation_ratio,0.563689,,,81,409,779,1091
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524515_578.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524515_578.jpg,9,9,front,train,saturation_ratio,0.558783,,,85,414,776,1086
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524516_582.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524516_582.jpg,9,9,front,train,saturation_ratio,0.558995,,,83,410,776,1086
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524518_588.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524518_588.jpg,9,9,front,train,saturation_ratio,0.564183,,,77,405,781,1094
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524521_606.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524521_606.jpg,9,9,front,train,edges_ratio,0.592986,,,68,366,744,1041
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524522_608.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524522_608.jpg,9,9,front,train,edges_ratio,0.567955,,,71,413,781,1093
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524523_616.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\9\front_img_1778524523_616.jpg,9,9,front,test,edges_ratio,0.593468,,,75,368,748,1047
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524524_618.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524524_618.jpg,9,9,front,train,fallback,0.000000,,,95,432,756,1058
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524525_624.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524525_624.jpg,9,9,front,train,edges_ratio,0.616758,,,60,359,760,1064
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524526_626.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524526_626.jpg,9,9,front,train,edges_ratio,0.605747,,,67,357,755,1057
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524527_630.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524527_630.jpg,9,9,front,train,edges_ratio,0.596485,,,68,370,746,1044
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524529_640.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524529_640.jpg,9,9,front,train,edges_ratio,0.570172,,,74,417,782,1095
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524530_646.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524530_646.jpg,9,9,front,train,saturation_ratio,0.525747,,,106,467,752,1053
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524531_650.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\9\front_img_1778524531_650.jpg,9,9,front,val,saturation_ratio,0.562634,,,82,425,777,1088
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524531_652.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\9\front_img_1778524531_652.jpg,9,9,front,test,fallback,0.000000,,,94,433,753,1054
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524533_660.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524533_660.jpg,9,9,front,train,fallback,0.000000,,,94,432,756,1058
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524534_664.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524534_664.jpg,9,9,front,train,edges_ratio,0.591374,,,65,356,743,1040
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524535_672.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524535_672.jpg,9,9,front,train,edges_ratio,0.496901,,,75,405,735,1029
C:\Users\L3o36\pokescan\dataset_pokemon\9\front\img_1778524537_684.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\front_img_1778524537_684.jpg,9,9,front,train,edges_ratio,0.526600,,,81,439,755,1057
